record_id,animal_type,date,time,location_x,location_y,movement_speed_mps,activity,temperature_c,is_near_water,steps_taken
42786,Elephant,2028-11-17,17:00:00,228.1691,849.4357,2.267,Drinking,26.42,False,110
42787,Bear,2028-11-17,18:00:00,990.3257,315.2925,8.401,Hiding,11.79,True,421
42788,Fox,2028-11-17,19:00:00,763.0987,348.7297,1.661,Drinking,25.15,True,140
42789,Wolf,2028-11-17,20:00:00,141.545,648.1459,11.405,Hiding,19.24,False,122
42790,Leopard,2028-11-17,21:00:00,498.372,27.3105,10.594,Resting,10.1,False,420
42791,Rabbit,2028-11-17,22:00:00,213.5333,651.0697,10.417,Resting,21.14,True,202
42792,Tiger,2028-11-17,23:00:00,297.6137,320.4791,11.951,Resting,23.47,False,692
42793,Elephant,2028-11-18,00:00:00,604.5796,895.8207,2.792,Resting,22.7,False,744
42794,Bear,2028-11-18,01:00:00,599.0379,413.0841,10.986,Drinking,16.21,False,721
42795,Bear,2028-11-18,02:00:00,871.8055,748.5867,8.319,Chasing,24.73,True,140
42796,Rabbit,2028-11-18,03:00:00,164.5804,272.631,9.754,Walking,32.92,True,719
42797,Wolf,2028-11-18,04:00:00,497.4018,329.2525,4.872,Resting,33.85,True,101
42798,Bear,2028-11-18,05:00:00,598.8323,185.4865,9.203,Eating,25.03,False,514
42799,Elephant,2028-11-18,06:00:00,930.4695,241.0759,8.557,Chasing,10.49,False,155
42800,Deer,2028-11-18,07:00:00,516.4233,108.0149,8.891,Resting,39.07,True,551
42801,Bear,2028-11-18,08:00:00,340.6619,616.9633,4.068,Hiding,13.44,False,549
42802,Leopard,2028-11-18,09:00:00,292.1387,840.223,3.136,Exploring,13.73,False,730
42803,Wolf,2028-11-18,10:00:00,216.0991,283.8753,10.593,Resting,34.75,False,659
42804,Monkey,2028-11-18,11:00:00,962.3677,301.9856,4.911,Hiding,28.21,True,380
42805,Rabbit,2028-11-18,12:00:00,602.9383,909.0529,9.673,Drinking,22.53,True,695
42806,Leopard,2028-11-18,13:00:00,303.5233,90.8379,8.34,Drinking,35.0,True,388
42807,Fox,2028-11-18,14:00:00,745.1134,91.6558,2.2,Eating,25.09,False,245
42808,Bear,2028-11-18,15:00:00,289.2749,770.6274,2.075,Resting,24.94,True,386
42809,Tiger,2028-11-18,16:00:00,503.8377,250.7051,9.064,Hiding,34.66,True,227
42810,Leopard,2028-11-18,17:00:00,25.9763,531.0684,11.859,Running,23.66,True,488
42811,Deer,2028-11-18,18:00:00,846.5703,457.8514,11.12,Resting,14.5,True,30
42812,Fox,2028-11-18,19:00:00,956.552,555.0819,2.393,Running,24.19,False,683
42813,Elephant,2028-11-18,20:00:00,865.7553,85.4238,3.496,Running,16.95,True,78
42814,Fox,2028-11-18,21:00:00,171.1137,379.6394,10.802,Chasing,10.93,False,420
42815,Deer,2028-11-18,22:00:00,825.2714,640.3102,10.63,Walking,29.63,False,745
42816,Boar,2028-11-18,23:00:00,347.007,223.8136,1.627,Walking,17.08,True,698
42817,Rabbit,2028-11-19,00:00:00,936.2817,150.264,1.518,Drinking,23.0,False,265
42818,Boar,2028-11-19,01:00:00,299.0779,438.9992,3.214,Resting,27.43,True,595
42819,Boar,2028-11-19,02:00:00,89.4008,943.6522,9.327,Resting,21.37,False,229
42820,Tiger,2028-11-19,03:00:00,852.9205,948.4591,9.592,Hiding,22.86,False,75
42821,Bear,2028-11-19,04:00:00,116.6465,849.9716,5.175,Hiding,11.98,True,51
42822,Tiger,2028-11-19,05:00:00,541.4351,257.6437,8.211,Chasing,35.17,False,386
42823,Fox,2028-11-19,06:00:00,375.9479,693.7145,2.117,Exploring,36.11,True,791
42824,Monkey,2028-11-19,07:00:00,756.8542,962.01,1.295,Resting,29.33,False,249
42825,Fox,2028-11-19,08:00:00,748.8995,679.5571,10.665,Hiding,14.53,False,178
42826,Rabbit,2028-11-19,09:00:00,776.1375,611.2069,8.425,Resting,22.34,True,493
42827,Bear,2028-11-19,10:00:00,63.2821,117.2618,8.253,Drinking,28.22,True,107
42828,Wolf,2028-11-19,11:00:00,858.3753,748.208,1.202,Running,34.15,True,261
42829,Monkey,2028-11-19,12:00:00,466.3298,767.5861,9.36,Exploring,12.23,True,632
42830,Bear,2028-11-19,13:00:00,219.1842,171.191,4.134,Running,28.75,True,367
42831,Wolf,2028-11-19,14:00:00,298.8958,398.5283,10.765,Walking,12.5,False,149
42832,Boar,2028-11-19,15:00:00,902.7423,567.8603,5.03,Walking,28.23,True,636
42833,Elephant,2028-11-19,16:00:00,5.9931,247.7475,2.219,Hiding,10.11,False,154
42834,Bear,2028-11-19,17:00:00,801.7221,982.8741,3.832,Walking,36.74,True,164
42835,Wolf,2028-11-19,18:00:00,923.9296,166.6419,0.476,Chasing,17.37,True,419
42836,Deer,2028-11-19,19:00:00,250.0547,964.9455,9.761,Walking,23.97,True,408
42837,Monkey,2028-11-19,20:00:00,822.0025,165.2546,6.618,Walking,24.88,True,580
42838,Tiger,2028-11-19,21:00:00,161.0899,494.9512,7.754,Running,34.97,False,713
42839,Bear,2028-11-19,22:00:00,16.2252,987.1305,1.091,Eating,30.73,True,440
42840,Monkey,2028-11-19,23:00:00,604.5743,195.0683,5.806,Drinking,27.1,False,298
42841,Rabbit,2028-11-20,00:00:00,646.2028,737.5921,7.906,Hiding,35.97,False,210
42842,Elephant,2028-11-20,01:00:00,150.1423,510.3341,6.252,Resting,17.26,True,501
42843,Leopard,2028-11-20,02:00:00,512.4675,422.0247,0.674,Resting,27.82,False,17
42844,Deer,2028-11-20,03:00:00,385.4917,416.6002,5.399,Chasing,29.09,True,602
42845,Rabbit,2028-11-20,04:00:00,76.2581,557.5203,3.327,Hiding,29.68,False,191
42846,Tiger,2028-11-20,05:00:00,507.7423,766.878,4.5,Chasing,36.05,True,747
42847,Wolf,2028-11-20,06:00:00,585.1366,326.0493,3.446,Resting,26.74,False,303
42848,Rabbit,2028-11-20,07:00:00,217.1721,995.7902,3.421,Eating,24.66,True,318
42849,Bear,2028-11-20,08:00:00,739.7796,906.892,9.24,Chasing,23.66,True,479
42850,Deer,2028-11-20,09:00:00,72.6014,491.5847,3.028,Chasing,18.37,False,193
42851,Monkey,2028-11-20,10:00:00,550.9952,534.7203,11.99,Chasing,34.22,False,681
42852,Bear,2028-11-20,11:00:00,303.3902,724.073,11.419,Walking,25.27,False,692
42853,Deer,2028-11-20,12:00:00,436.0731,294.6,5.056,Hiding,11.91,False,679
42854,Wolf,2028-11-20,13:00:00,893.4735,498.8358,0.344,Exploring,27.45,True,716
42855,Boar,2028-11-20,14:00:00,669.9543,343.9139,5.145,Chasing,10.62,False,249
42856,Boar,2028-11-20,15:00:00,148.8786,425.0652,4.249,Exploring,13.57,True,442
42857,Leopard,2028-11-20,16:00:00,886.306,802.0598,2.109,Drinking,29.54,False,638
42858,Tiger,2028-11-20,17:00:00,372.8335,506.7229,8.434,Eating,22.07,False,321
42859,Fox,2028-11-20,18:00:00,341.2845,834.6936,2.679,Chasing,16.48,True,686
42860,Elephant,2028-11-20,19:00:00,501.5364,192.6052,4.034,Walking,12.22,True,637
42861,Rabbit,2028-11-20,20:00:00,205.294,663.438,6.967,Walking,26.21,False,618
42862,Wolf,2028-11-20,21:00:00,914.236,861.8653,6.632,Hiding,28.74,False,223
42863,Boar,2028-11-20,22:00:00,467.889,186.7541,5.118,Chasing,33.48,True,302
42864,Wolf,2028-11-20,23:00:00,393.8227,479.5727,9.27,Hiding,19.32,True,208
42865,Monkey,2028-11-21,00:00:00,170.9678,905.535,4.028,Running,15.84,False,196
42866,Monkey,2028-11-21,01:00:00,802.6815,951.6155,10.614,Eating,31.77,True,459
42867,Wolf,2028-11-21,02:00:00,952.8356,764.4605,5.525,Walking,31.49,True,244
42868,Wolf,2028-11-21,03:00:00,869.5926,658.1964,1.534,Eating,33.49,False,770
42869,Tiger,2028-11-21,04:00:00,161.497,173.6293,3.082,Eating,21.96,True,762
42870,Tiger,2028-11-21,05:00:00,751.6155,976.2859,2.694,Eating,28.79,True,424
42871,Wolf,2028-11-21,06:00:00,204.1638,15.7084,11.043,Running,14.51,False,239
42872,Monkey,2028-11-21,07:00:00,38.8344,539.7343,6.12,Chasing,16.66,True,734
42873,Tiger,2028-11-21,08:00:00,484.4717,186.4731,8.424,Hiding,17.85,True,319
42874,Elephant,2028-11-21,09:00:00,670.3806,945.9012,10.647,Running,38.15,True,383
42875,Rabbit,2028-11-21,10:00:00,124.2876,661.2782,6.888,Chasing,27.94,False,302
42876,Boar,2028-11-21,11:00:00,605.519,878.2878,0.539,Drinking,22.28,True,289
42877,Tiger,2028-11-21,12:00:00,843.6455,432.8173,0.755,Walking,30.99,False,655
42878,Tiger,2028-11-21,13:00:00,209.0104,737.9847,1.954,Walking,12.61,True,53
42879,Leopard,2028-11-21,14:00:00,427.7894,704.329,4.21,Exploring,29.05,True,94
42880,Deer,2028-11-21,15:00:00,498.8007,861.8259,2.564,Resting,20.16,True,473
42881,Rabbit,2028-11-21,16:00:00,831.2118,43.7828,0.908,Running,28.63,True,492
42882,Fox,2028-11-21,17:00:00,771.3766,537.6549,4.751,Exploring,12.99,False,281
42883,Leopard,2028-11-21,18:00:00,769.3276,754.4742,10.674,Drinking,10.11,False,798
42884,Boar,2028-11-21,19:00:00,679.0383,983.4803,8.829,Exploring,34.73,True,701
42885,Fox,2028-11-21,20:00:00,617.7891,707.0009,6.732,Resting,30.01,True,164
42886,Boar,2028-11-21,21:00:00,508.8875,597.9168,9.413,Walking,13.49,True,678
42887,Bear,2028-11-21,22:00:00,369.6186,514.7517,3.929,Drinking,12.86,False,685
42888,Tiger,2028-11-21,23:00:00,513.2276,317.2002,11.096,Walking,31.62,False,441
42889,Boar,2028-11-22,00:00:00,853.7197,136.0512,6.156,Hiding,27.26,True,742
42890,Monkey,2028-11-22,01:00:00,570.5885,922.49,6.22,Walking,17.83,True,582
42891,Bear,2028-11-22,02:00:00,985.6059,184.7339,4.221,Running,32.07,True,651
42892,Deer,2028-11-22,03:00:00,142.5332,718.5957,6.774,Chasing,21.76,True,773
42893,Leopard,2028-11-22,04:00:00,441.1548,789.2964,11.191,Eating,28.79,True,18
42894,Rabbit,2028-11-22,05:00:00,200.2805,858.4377,1.311,Eating,21.22,False,440
42895,Bear,2028-11-22,06:00:00,365.0999,319.2322,5.151,Walking,34.63,False,457
42896,Wolf,2028-11-22,07:00:00,789.7644,885.7237,7.331,Chasing,39.76,True,550
42897,Wolf,2028-11-22,08:00:00,824.7745,506.5449,3.868,Resting,28.64,False,436
42898,Fox,2028-11-22,09:00:00,31.7191,176.3612,8.971,Running,29.32,True,27
42899,Rabbit,2028-11-22,10:00:00,953.3696,103.0303,1.569,Resting,18.54,False,327
42900,Leopard,2028-11-22,11:00:00,871.872,91.9875,8.249,Eating,27.63,False,148
42901,Elephant,2028-11-22,12:00:00,904.9698,651.1962,5.156,Exploring,14.06,False,772
42902,Wolf,2028-11-22,13:00:00,376.7794,722.6018,0.121,Exploring,33.68,False,167
42903,Rabbit,2028-11-22,14:00:00,496.9599,460.2624,11.872,Exploring,34.5,False,357
42904,Fox,2028-11-22,15:00:00,168.5034,179.2503,4.083,Chasing,37.77,False,562
42905,Bear,2028-11-22,16:00:00,396.8324,948.9726,5.782,Walking,16.69,True,550
42906,Tiger,2028-11-22,17:00:00,126.1461,416.7183,0.897,Eating,16.87,True,90
42907,Boar,2028-11-22,18:00:00,863.2859,76.9294,7.267,Chasing,36.89,False,340
42908,Rabbit,2028-11-22,19:00:00,581.1298,242.5004,0.338,Walking,28.69,True,736
42909,Bear,2028-11-22,20:00:00,135.9818,603.4735,5.955,Resting,11.7,False,754
42910,Boar,2028-11-22,21:00:00,879.0656,475.1189,3.945,Drinking,21.47,False,507
42911,Rabbit,2028-11-22,22:00:00,80.3684,503.7081,2.258,Resting,13.71,False,643
42912,Elephant,2028-11-22,23:00:00,926.9473,272.3783,3.391,Running,18.08,False,740
42913,Leopard,2028-11-23,00:00:00,105.7493,1.7558,9.734,Chasing,11.59,True,517
42914,Leopard,2028-11-23,01:00:00,717.9762,141.3692,11.985,Running,21.69,True,780
42915,Rabbit,2028-11-23,02:00:00,645.3069,939.1127,2.363,Drinking,21.3,True,195
42916,Leopard,2028-11-23,03:00:00,782.7015,588.129,10.097,Resting,21.83,False,472
42917,Bear,2028-11-23,04:00:00,564.77,164.9995,8.192,Drinking,37.36,True,605
42918,Elephant,2028-11-23,05:00:00,349.9215,187.2387,4.361,Drinking,31.32,True,147
42919,Leopard,2028-11-23,06:00:00,274.4009,916.3448,5.366,Eating,36.65,False,202
42920,Tiger,2028-11-23,07:00:00,945.4706,214.8602,11.596,Resting,21.12,True,302
42921,Rabbit,2028-11-23,08:00:00,441.2702,86.2411,4.727,Drinking,33.8,False,424
42922,Elephant,2028-11-23,09:00:00,842.1935,940.2496,8.893,Eating,18.52,True,638
42923,Tiger,2028-11-23,10:00:00,723.0558,243.3205,10.187,Chasing,21.96,False,200
42924,Elephant,2028-11-23,11:00:00,656.1349,869.7872,7.161,Eating,32.19,True,782
42925,Rabbit,2028-11-23,12:00:00,970.6093,781.1596,7.21,Chasing,38.52,False,473
42926,Wolf,2028-11-23,13:00:00,565.4496,329.3797,6.075,Hiding,15.32,False,229
42927,Elephant,2028-11-23,14:00:00,733.0174,977.1856,11.323,Running,30.34,False,434
42928,Bear,2028-11-23,15:00:00,849.6696,934.3191,10.85,Walking,33.72,False,68
42929,Fox,2028-11-23,16:00:00,45.9775,305.4227,10.259,Running,26.53,True,35
42930,Monkey,2028-11-23,17:00:00,996.3079,222.315,9.808,Resting,14.84,False,595
42931,Bear,2028-11-23,18:00:00,262.1743,51.1688,7.42,Resting,19.22,True,350
42932,Monkey,2028-11-23,19:00:00,702.5168,920.5608,9.464,Running,12.71,False,749
42933,Deer,2028-11-23,20:00:00,953.6162,881.4106,8.598,Eating,36.79,False,404
42934,Leopard,2028-11-23,21:00:00,763.1368,684.3694,11.308,Chasing,19.74,False,516
42935,Boar,2028-11-23,22:00:00,229.6173,915.6366,3.535,Resting,33.08,False,323
42936,Wolf,2028-11-23,23:00:00,362.3139,288.3404,5.641,Walking,13.98,False,557
42937,Monkey,2028-11-24,00:00:00,414.179,105.0996,5.64,Running,20.4,False,384
42938,Rabbit,2028-11-24,01:00:00,586.3475,780.5718,11.557,Hiding,39.73,True,35
42939,Wolf,2028-11-24,02:00:00,602.9477,976.5987,9.974,Resting,37.8,True,155
42940,Bear,2028-11-24,03:00:00,787.9007,254.3772,0.875,Resting,13.05,True,579
42941,Tiger,2028-11-24,04:00:00,859.6732,221.6663,4.107,Walking,26.28,True,374
42942,Wolf,2028-11-24,05:00:00,89.5377,939.613,2.724,Exploring,19.9,True,94
42943,Wolf,2028-11-24,06:00:00,273.1566,719.5817,10.48,Eating,28.56,True,327
42944,Deer,2028-11-24,07:00:00,343.6622,282.9084,11.218,Exploring,35.59,True,431
42945,Boar,2028-11-24,08:00:00,13.3647,560.688,2.939,Exploring,21.8,True,797
42946,Deer,2028-11-24,09:00:00,417.5846,477.5986,0.062,Hiding,34.21,True,231
42947,Wolf,2028-11-24,10:00:00,358.7987,734.0176,8.752,Running,31.59,True,560
42948,Deer,2028-11-24,11:00:00,525.3902,424.1331,4.272,Running,16.86,False,358
42949,Boar,2028-11-24,12:00:00,100.1815,406.5381,8.316,Hiding,18.81,True,392
42950,Leopard,2028-11-24,13:00:00,413.9928,850.8639,7.384,Resting,36.99,False,196
42951,Tiger,2028-11-24,14:00:00,597.416,707.1301,0.114,Resting,37.04,True,561
42952,Bear,2028-11-24,15:00:00,803.8153,719.4317,7.593,Resting,39.29,False,125
42953,Fox,2028-11-24,16:00:00,766.4524,271.8601,7.999,Chasing,35.66,False,728
42954,Wolf,2028-11-24,17:00:00,404.8566,455.6003,0.012,Running,39.65,True,665
42955,Wolf,2028-11-24,18:00:00,389.5326,594.5377,10.683,Resting,29.7,True,386
42956,Fox,2028-11-24,19:00:00,37.472,259.2308,7.363,Running,21.41,True,153
42957,Boar,2028-11-24,20:00:00,82.6446,993.0416,11.626,Running,18.37,False,384
42958,Fox,2028-11-24,21:00:00,872.4064,448.4835,9.486,Exploring,15.02,True,781
42959,Fox,2028-11-24,22:00:00,805.875,369.1295,2.47,Drinking,21.41,False,315
42960,Leopard,2028-11-24,23:00:00,21.0872,851.379,7.46,Drinking,27.38,True,568
42961,Tiger,2028-11-25,00:00:00,882.6786,247.6236,0.287,Walking,16.23,True,731
42962,Wolf,2028-11-25,01:00:00,613.8793,802.3598,3.486,Hiding,21.72,False,694
42963,Fox,2028-11-25,02:00:00,801.9191,942.918,7.456,Walking,38.47,True,377
42964,Elephant,2028-11-25,03:00:00,502.5267,720.4159,0.282,Chasing,26.11,True,585
42965,Tiger,2028-11-25,04:00:00,150.6264,497.7289,4.204,Resting,39.74,False,278
42966,Tiger,2028-11-25,05:00:00,356.8905,123.9955,9.209,Resting,33.37,True,623
42967,Elephant,2028-11-25,06:00:00,450.0291,700.5636,8.947,Drinking,13.31,False,796
42968,Leopard,2028-11-25,07:00:00,753.9121,834.8599,0.137,Exploring,27.67,True,699
42969,Monkey,2028-11-25,08:00:00,812.6926,414.7087,3.341,Exploring,10.79,True,79
42970,Deer,2028-11-25,09:00:00,741.4529,765.3231,1.876,Exploring,30.28,True,143
42971,Tiger,2028-11-25,10:00:00,476.6474,540.0818,10.685,Eating,18.76,True,744
42972,Boar,2028-11-25,11:00:00,663.7014,776.1226,0.58,Exploring,14.17,True,493
42973,Rabbit,2028-11-25,12:00:00,295.5148,268.194,11.551,Eating,31.73,False,155
42974,Boar,2028-11-25,13:00:00,987.8017,5.3924,10.363,Chasing,25.36,True,258
42975,Wolf,2028-11-25,14:00:00,168.2057,996.0851,9.875,Running,34.84,False,614
42976,Bear,2028-11-25,15:00:00,723.6026,167.6242,0.0,Resting,19.65,True,255
42977,Tiger,2028-11-25,16:00:00,154.9306,878.9026,0.572,Drinking,36.76,True,240
42978,Fox,2028-11-25,17:00:00,280.8661,88.7697,10.053,Resting,36.52,False,187
42979,Deer,2028-11-25,18:00:00,748.8258,652.3933,5.95,Resting,18.05,False,97
42980,Monkey,2028-11-25,19:00:00,729.1157,56.1326,10.303,Chasing,22.72,True,46
42981,Rabbit,2028-11-25,20:00:00,124.5098,670.6042,9.362,Resting,26.61,False,92
42982,Rabbit,2028-11-25,21:00:00,678.5427,106.2914,7.859,Hiding,33.57,True,394
42983,Deer,2028-11-25,22:00:00,203.839,604.5695,1.076,Walking,29.06,False,81
42984,Boar,2028-11-25,23:00:00,972.9616,361.6485,9.604,Resting,35.75,True,238
42985,Monkey,2028-11-26,00:00:00,603.0517,525.3549,1.199,Drinking,30.16,False,71
42986,Rabbit,2028-11-26,01:00:00,3.4794,50.0002,9.581,Drinking,33.42,True,241
42987,Tiger,2028-11-26,02:00:00,208.4546,353.3904,0.327,Running,37.98,True,446
42988,Deer,2028-11-26,03:00:00,229.6055,780.1982,5.535,Eating,33.84,True,601
42989,Leopard,2028-11-26,04:00:00,247.0981,775.4013,9.457,Exploring,17.45,False,397
42990,Wolf,2028-11-26,05:00:00,557.0931,660.9905,0.236,Eating,34.51,False,248
42991,Tiger,2028-11-26,06:00:00,205.6067,950.2487,6.851,Hiding,37.34,True,528
42992,Leopard,2028-11-26,07:00:00,412.7921,662.9928,11.492,Resting,30.88,True,252
42993,Rabbit,2028-11-26,08:00:00,173.325,345.2191,8.431,Drinking,19.13,False,420
42994,Boar,2028-11-26,09:00:00,666.9024,675.0268,10.625,Exploring,39.99,False,424
42995,Tiger,2028-11-26,10:00:00,568.7067,356.1164,1.401,Walking,13.54,False,217
42996,Fox,2028-11-26,11:00:00,628.6981,604.5896,5.089,Running,32.17,False,168
42997,Leopard,2028-11-26,12:00:00,967.4083,669.3071,7.194,Running,32.04,False,341
42998,Fox,2028-11-26,13:00:00,399.3019,455.5494,0.916,Exploring,10.35,True,412
42999,Monkey,2028-11-26,14:00:00,215.4726,983.503,1.06,Drinking,37.71,True,511
43000,Bear,2028-11-26,15:00:00,998.7709,98.728,4.369,Resting,28.1,True,695
43001,Deer,2028-11-26,16:00:00,58.0751,506.8582,9.597,Running,23.71,False,109
43002,Wolf,2028-11-26,17:00:00,810.3494,895.8775,6.278,Eating,37.2,True,175
43003,Bear,2028-11-26,18:00:00,162.1766,439.6342,4.806,Resting,38.08,False,275
43004,Wolf,2028-11-26,19:00:00,664.7852,613.0557,9.759,Resting,24.23,False,143
43005,Deer,2028-11-26,20:00:00,473.7962,410.5593,1.039,Drinking,20.5,True,376
43006,Leopard,2028-11-26,21:00:00,839.0256,956.6242,6.342,Walking,12.72,False,513
43007,Deer,2028-11-26,22:00:00,731.0911,976.5681,7.18,Walking,33.62,True,746
43008,Tiger,2028-11-26,23:00:00,172.3359,187.9495,6.852,Resting,38.96,True,201
43009,Deer,2028-11-27,00:00:00,665.245,933.5919,2.389,Chasing,24.85,False,773
43010,Deer,2028-11-27,01:00:00,217.091,513.3818,10.792,Drinking,15.56,True,348
43011,Monkey,2028-11-27,02:00:00,169.2704,574.0349,4.727,Running,39.37,False,88
43012,Elephant,2028-11-27,03:00:00,84.116,943.6137,11.323,Eating,16.22,True,77
43013,Tiger,2028-11-27,04:00:00,113.656,736.4801,2.219,Resting,17.81,True,670
43014,Boar,2028-11-27,05:00:00,703.8774,629.8462,3.085,Hiding,27.59,False,568
43015,Boar,2028-11-27,06:00:00,992.1216,878.2406,1.904,Resting,18.38,False,629
43016,Boar,2028-11-27,07:00:00,675.7923,658.1311,11.675,Chasing,16.17,True,39
43017,Monkey,2028-11-27,08:00:00,708.4672,76.2844,0.756,Resting,30.46,True,511
43018,Boar,2028-11-27,09:00:00,782.7098,695.9773,5.556,Resting,37.45,True,328
43019,Rabbit,2028-11-27,10:00:00,889.0114,942.5188,5.599,Chasing,31.66,False,265
43020,Deer,2028-11-27,11:00:00,267.7297,532.2399,4.81,Eating,26.99,True,737
43021,Deer,2028-11-27,12:00:00,604.5457,538.7244,7.865,Running,19.47,False,18
43022,Wolf,2028-11-27,13:00:00,216.6369,277.8798,9.772,Exploring,27.25,False,792
43023,Monkey,2028-11-27,14:00:00,525.6375,562.5271,1.414,Drinking,11.52,True,42
43024,Bear,2028-11-27,15:00:00,208.6685,937.7956,1.604,Running,11.67,False,154
43025,Elephant,2028-11-27,16:00:00,64.0053,283.2377,2.982,Chasing,16.92,False,460
43026,Boar,2028-11-27,17:00:00,88.2845,968.1211,11.86,Exploring,18.75,False,19
43027,Deer,2028-11-27,18:00:00,976.3024,708.8194,10.148,Running,15.84,True,189
43028,Boar,2028-11-27,19:00:00,6.0181,218.6293,0.952,Hiding,14.21,False,795
43029,Tiger,2028-11-27,20:00:00,690.165,704.5006,10.131,Hiding,39.4,False,51
43030,Deer,2028-11-27,21:00:00,887.3075,423.5242,11.403,Drinking,28.41,True,787
43031,Tiger,2028-11-27,22:00:00,393.7037,586.6173,7.406,Running,18.93,True,404
43032,Monkey,2028-11-27,23:00:00,708.1148,861.1602,8.208,Eating,33.84,False,160
43033,Bear,2028-11-28,00:00:00,348.8873,215.1604,6.976,Exploring,16.67,False,531
43034,Bear,2028-11-28,01:00:00,528.9649,448.0037,3.416,Drinking,29.24,False,625
43035,Boar,2028-11-28,02:00:00,935.6988,438.2017,0.538,Chasing,15.82,True,367
43036,Wolf,2028-11-28,03:00:00,42.3351,689.7448,0.99,Resting,28.75,False,15
43037,Monkey,2028-11-28,04:00:00,267.175,68.2727,10.721,Exploring,22.73,False,253
43038,Wolf,2028-11-28,05:00:00,105.9886,186.571,5.577,Exploring,18.95,True,638
43039,Monkey,2028-11-28,06:00:00,495.9254,440.522,0.044,Running,34.64,False,148
43040,Wolf,2028-11-28,07:00:00,770.4804,544.6409,7.521,Resting,23.07,True,218
43041,Deer,2028-11-28,08:00:00,976.5997,43.3733,6.008,Chasing,26.2,False,49
43042,Deer,2028-11-28,09:00:00,155.4481,443.3809,1.191,Exploring,36.01,False,564
43043,Bear,2028-11-28,10:00:00,43.9307,620.7887,7.788,Resting,11.31,False,264
43044,Deer,2028-11-28,11:00:00,138.3489,135.7553,10.284,Resting,14.49,True,636
43045,Boar,2028-11-28,12:00:00,968.7525,441.7013,11.409,Eating,19.66,True,524
43046,Elephant,2028-11-28,13:00:00,320.129,739.3269,9.457,Running,15.11,True,226
43047,Bear,2028-11-28,14:00:00,267.1725,89.6449,1.157,Walking,21.97,False,323
43048,Monkey,2028-11-28,15:00:00,735.0673,619.9986,4.535,Exploring,33.12,True,578
43049,Bear,2028-11-28,16:00:00,120.6754,383.3016,8.381,Walking,30.73,True,208
43050,Tiger,2028-11-28,17:00:00,349.0751,450.7,7.334,Hiding,27.94,False,422
43051,Bear,2028-11-28,18:00:00,144.8116,360.4368,6.189,Resting,28.7,True,494
43052,Deer,2028-11-28,19:00:00,974.3205,84.1006,10.447,Drinking,13.21,True,164
43053,Monkey,2028-11-28,20:00:00,285.1227,598.2879,10.776,Drinking,32.99,False,97
43054,Boar,2028-11-28,21:00:00,269.1952,424.9806,0.201,Exploring,32.75,True,795
43055,Tiger,2028-11-28,22:00:00,634.4028,840.0759,2.52,Hiding,33.48,True,655
43056,Tiger,2028-11-28,23:00:00,16.6163,732.3677,5.62,Eating,35.24,True,295
43057,Tiger,2028-11-29,00:00:00,653.5376,579.716,1.873,Running,24.76,True,239
43058,Boar,2028-11-29,01:00:00,453.855,236.886,4.303,Eating,36.78,False,575
43059,Leopard,2028-11-29,02:00:00,184.135,485.4118,5.159,Running,37.39,True,108
43060,Monkey,2028-11-29,03:00:00,486.343,777.7219,4.746,Exploring,22.14,True,309
43061,Tiger,2028-11-29,04:00:00,998.9883,117.4446,6.892,Hiding,26.24,True,376
43062,Fox,2028-11-29,05:00:00,838.806,118.6597,4.414,Walking,30.71,False,573
43063,Bear,2028-11-29,06:00:00,974.1641,219.1644,6.918,Exploring,31.73,True,216
43064,Fox,2028-11-29,07:00:00,926.0613,886.3495,9.545,Drinking,19.29,True,235
43065,Tiger,2028-11-29,08:00:00,820.4151,508.905,10.833,Hiding,16.1,False,761
43066,Deer,2028-11-29,09:00:00,334.7445,976.0592,9.253,Chasing,30.84,False,36
43067,Tiger,2028-11-29,10:00:00,729.9361,885.7361,2.652,Chasing,30.35,False,778
43068,Bear,2028-11-29,11:00:00,391.538,230.581,10.274,Resting,11.55,False,557
43069,Deer,2028-11-29,12:00:00,429.5267,985.8973,8.739,Resting,34.57,True,316
43070,Wolf,2028-11-29,13:00:00,873.3921,490.305,11.444,Running,32.92,False,733
43071,Monkey,2028-11-29,14:00:00,205.1832,870.3191,9.797,Exploring,16.13,False,90
43072,Bear,2028-11-29,15:00:00,296.5944,475.7978,3.268,Running,23.6,True,36
43073,Deer,2028-11-29,16:00:00,930.5001,946.1667,0.225,Walking,22.52,False,782
43074,Bear,2028-11-29,17:00:00,699.5944,743.5776,4.283,Exploring,35.15,False,55
43075,Bear,2028-11-29,18:00:00,64.8988,527.7892,1.482,Drinking,18.33,False,192
43076,Leopard,2028-11-29,19:00:00,121.613,699.8531,5.152,Walking,22.59,False,157
43077,Fox,2028-11-29,20:00:00,579.5482,226.7841,7.802,Hiding,17.78,False,393
43078,Tiger,2028-11-29,21:00:00,798.755,854.9255,5.335,Running,16.26,True,25
43079,Deer,2028-11-29,22:00:00,792.8068,273.1549,6.9,Exploring,13.23,False,72
43080,Boar,2028-11-29,23:00:00,424.926,593.6037,6.848,Running,10.06,True,390
43081,Tiger,2028-11-30,00:00:00,258.5093,991.2525,5.78,Drinking,23.56,False,77
43082,Rabbit,2028-11-30,01:00:00,787.708,52.952,7.177,Exploring,23.55,False,54
43083,Tiger,2028-11-30,02:00:00,944.0681,172.7555,3.502,Drinking,34.43,False,274
